Task ID,Occupation,Task,User ID,Age,Self-reported Expertise,Automation Desire Rating,Core Skill Rating,Job Security Rating,Enjoyment Rating,Income_Cleaned,LLM_Familiarity_Cleaned,LLM_Familiarity_Dummy,Occupation Mean Annual Wage,Occupation Employment,Skill (O*NET Work Activity),Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Generation
19002,Computer Network Support Specialists,Troubleshoot network or connectivity problems for users or user groups.,47d317c9-a460-4ce2-ac4f-1f8250b62b47,38,Expert,1,3,1,4,45000.0,3.0,0.0,79610.0,146450.0,['Working with Computers'],2,4,4,4,4,Millennials
1273,Computer Programmers,"Write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",788a168b-6694-46f6-8493-e757b2f715b3,34,Expert,4,4,4,4,,4.0,1.0,103640.0,109870.0,"['Thinking Creatively', 'Working with Computers']",4,2,2,4,4,Millennials
1270,Computer Programmers,"Write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",788a168b-6694-46f6-8493-e757b2f715b3,34,Average,4,4,3,4,,4.0,1.0,103640.0,109870.0,"['Thinking Creatively', 'Working with Computers']",3,3,3,2,3,Millennials
1273,Computer Programmers,"Write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",f3b8e49d-1add-4f1b-998f-d3d2c8c9eabc,35,Expert,5,4,1,4,,4.0,1.0,103640.0,109870.0,"['Thinking Creatively', 'Working with Computers']",1,5,5,5,3,Millennials
1279,Computer Programmers,"Assign, coordinate, and review work and activities of programming personnel.",f3b8e49d-1add-4f1b-998f-d3d2c8c9eabc,35,Novice,5,4,1,2,,4.0,1.0,103640.0,109870.0,"['Guiding, Directing, and Motivating Subordinates']",1,5,4,4,4,Millennials
1276,Computer Programmers,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",f3b8e49d-1add-4f1b-998f-d3d2c8c9eabc,35,Novice,5,3,1,3,,4.0,1.0,103640.0,109870.0,['Thinking Creatively'],1,3,3,3,3,Millennials
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",d9c92a19-5435-4346-9ecf-bedaea297fa3,18,Novice,5,1,3,1,73000.0,4.0,1.0,85700.0,154540.0,['Documenting/Recording Information'],5,2,3,1,4,Gen Z
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,d9c92a19-5435-4346-9ecf-bedaea297fa3,18,Average,4,3,3,1,73000.0,4.0,1.0,85700.0,154540.0,['Analyzing Data or Information'],3,3,3,3,4,Gen Z
16270,Clinical Data Managers,Develop technical specifications for data management programming and communicate needs to information technology staff.,d9c92a19-5435-4346-9ecf-bedaea297fa3,18,Average,5,4,5,1,73000.0,4.0,1.0,85700.0,154540.0,"['Developing Objectives and Strategies', 'Communicating with Supervisors, Peers, or Subordinates']",5,5,5,4,5,Gen Z
1272,Computer Programmers,"Perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",dcdc99e1-d187-4ff4-b100-f05a0a8701fa,23,Average,4,2,1,2,45000.0,4.0,1.0,103640.0,109870.0,['Thinking Creatively'],1,3,3,4,2,Gen Z
1276,Computer Programmers,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",dcdc99e1-d187-4ff4-b100-f05a0a8701fa,23,Expert,5,4,3,3,45000.0,4.0,1.0,103640.0,109870.0,['Thinking Creatively'],1,4,2,4,2,Gen Z
1269,Computer Programmers,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",dcdc99e1-d187-4ff4-b100-f05a0a8701fa,23,Average,5,1,1,2,45000.0,4.0,1.0,103640.0,109870.0,['Documenting/Recording Information'],1,4,2,4,3,Gen Z
1277,Computer Programmers,Perform systems analysis and programming tasks to maintain and control the use of computer systems software as a systems programmer.,dcdc99e1-d187-4ff4-b100-f05a0a8701fa,23,Expert,5,4,4,4,45000.0,4.0,1.0,103640.0,109870.0,"['Inspecting Equipment, Structures, or Materials']",4,3,4,4,4,Gen Z
1274,Computer Programmers,Write or contribute to instructions or manuals to guide end users.,dcdc99e1-d187-4ff4-b100-f05a0a8701fa,23,Novice,5,2,1,4,45000.0,4.0,1.0,103640.0,109870.0,['Documenting/Recording Information'],1,5,1,3,5,Gen Z
1279,Computer Programmers,"Assign, coordinate, and review work and activities of programming personnel.",a92ce460-fa2b-4b24-b479-2111ce170f7b,18,Average,3,3,5,3,,4.0,1.0,103640.0,109870.0,"['Guiding, Directing, and Motivating Subordinates']",1,2,2,4,2,Gen Z
1269,Computer Programmers,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",a92ce460-fa2b-4b24-b479-2111ce170f7b,18,Average,4,3,3,2,,4.0,1.0,103640.0,109870.0,['Documenting/Recording Information'],1,2,1,3,2,Gen Z
1272,Computer Programmers,"Perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",a92ce460-fa2b-4b24-b479-2111ce170f7b,18,Novice,2,4,4,3,,4.0,1.0,103640.0,109870.0,['Thinking Creatively'],1,2,3,4,3,Gen Z
14698,Web Developers,Back up files from Web sites to local directories for instant recovery in case of problems.,2244eb36-1d7e-459e-adc2-b4cbf32b95d3,37,Expert,5,4,1,3,,4.0,1.0,98790.0,78860.0,['Working with Computers'],1,1,1,3,3,Millennials
14710,Web Developers,"Perform Web site tests according to planned schedules, or after any Web site or product revision.",2244eb36-1d7e-459e-adc2-b4cbf32b95d3,37,Expert,4,5,3,3,,4.0,1.0,98790.0,78860.0,"['Inspecting Equipment, Structures, or Materials']",1,4,4,4,3,Millennials
14695,Web Developers,Perform or direct Web site updates.,2244eb36-1d7e-459e-adc2-b4cbf32b95d3,37,Expert,2,4,5,5,,4.0,1.0,98790.0,78860.0,['Working with Computers'],2,5,4,4,3,Millennials
14708,Web Developers,Communicate with network personnel or Web site hosting agencies to address hardware or software issues affecting Web sites.,2244eb36-1d7e-459e-adc2-b4cbf32b95d3,37,Expert,2,4,4,3,,4.0,1.0,98790.0,78860.0,"['Communicating with Supervisors, Peers, or Subordinates', 'Providing Consultation and Advice to Others']",3,5,3,3,2,Millennials
1300,Database Administrators,"Test programs or databases, correct errors, and make necessary modifications.",bfaf3ad2-fb9e-44b1-93e1-3470947b184e,21,Average,5,2,4,3,,4.0,1.0,107440.0,73180.0,"['Judging the Qualities of Objects, Services, or People', 'Thinking Creatively']",1,5,2,3,4,Gen Z
1314,Database Administrators,"Review workflow charts developed by programmer analyst to understand tasks computer will perform, such as updating records.",bfaf3ad2-fb9e-44b1-93e1-3470947b184e,21,Average,3,3,2,3,,4.0,1.0,107440.0,73180.0,['Getting Information'],4,1,3,2,2,Gen Z
14623,Computer and Information Research Scientists,Analyze problems to develop solutions involving computer hardware and software.,b4757efb-b03c-4b21-bbe5-85b5708de3ac,27,Average,2,5,4,4,125500.0,4.0,1.0,152310.0,38480.0,['Analyzing Data or Information'],1,2,4,5,5,Gen Z
14626,Computer and Information Research Scientists,"Apply theoretical expertise and innovation to create or apply new technology, such as adapting principles for applying computers to new uses.",b4757efb-b03c-4b21-bbe5-85b5708de3ac,27,Novice,4,5,4,3,125500.0,4.0,1.0,152310.0,38480.0,['Thinking Creatively'],1,1,1,5,3,Gen Z
14624,Computer and Information Research Scientists,Assign or schedule tasks to meet work priorities and goals.,b4757efb-b03c-4b21-bbe5-85b5708de3ac,27,Novice,4,2,2,2,125500.0,4.0,1.0,152310.0,38480.0,"['Guiding, Directing, and Motivating Subordinates']",1,3,1,3,4,Gen Z
3478,Computer Systems Analysts,"Review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",72597cb1-a901-4fda-b382-1d3fbc4b8048,29,Expert,2,4,3,4,125500.0,4.0,1.0,111960.0,497800.0,['Analyzing Data or Information'],2,3,4,5,3,Millennials
3484,Computer Systems Analysts,Specify inputs accessed by the system and plan the distribution and use of the results.,72597cb1-a901-4fda-b382-1d3fbc4b8048,29,Expert,3,2,3,5,125500.0,4.0,1.0,111960.0,497800.0,"['Making Decisions and Solving Problems', 'Thinking Creatively']",2,2,2,3,2,Millennials
1277,Computer Programmers,Perform systems analysis and programming tasks to maintain and control the use of computer systems software as a systems programmer.,664bc354-1b66-4518-a897-3a5f2d16a58f,26,Expert,1,3,1,3,,3.0,0.0,103640.0,109870.0,"['Inspecting Equipment, Structures, or Materials']",1,1,2,3,3,Gen Z
14624,Computer and Information Research Scientists,Assign or schedule tasks to meet work priorities and goals.,06f68046-40a1-41d2-92db-ac3a1e5da413,25,Novice,3,3,2,3,,4.0,1.0,152310.0,38480.0,"['Guiding, Directing, and Motivating Subordinates']",1,2,2,2,3,Gen Z
14633,Computer and Information Research Scientists,Design computers and the software that runs them.,06f68046-40a1-41d2-92db-ac3a1e5da413,25,Novice,3,4,4,3,,4.0,1.0,152310.0,38480.0,['Thinking Creatively'],1,3,3,4,3,Gen Z
14625,Computer and Information Research Scientists,Evaluate project plans and proposals to assess feasibility issues.,06f68046-40a1-41d2-92db-ac3a1e5da413,25,Novice,3,2,3,2,,4.0,1.0,152310.0,38480.0,"['Judging the Qualities of Objects, Services, or People']",1,3,3,4,3,Gen Z
14623,Computer and Information Research Scientists,Analyze problems to develop solutions involving computer hardware and software.,b987957c-5332-4377-9072-5737e14a07eb,18,Expert,3,4,3,4,,4.0,1.0,152310.0,38480.0,['Analyzing Data or Information'],4,3,3,3,3,Gen Z
14626,Computer and Information Research Scientists,"Apply theoretical expertise and innovation to create or apply new technology, such as adapting principles for applying computers to new uses.",b987957c-5332-4377-9072-5737e14a07eb,18,Average,4,3,4,3,,4.0,1.0,152310.0,38480.0,['Thinking Creatively'],4,4,5,4,4,Gen Z
14636,Computer and Information Research Scientists,"Approve, prepare, monitor, and adjust operational budgets.",b987957c-5332-4377-9072-5737e14a07eb,18,Average,5,3,2,1,,4.0,1.0,152310.0,38480.0,"['Guiding, Directing, and Motivating Subordinates']",3,4,4,4,3,Gen Z
14641,Software Quality Assurance Analysts and Testers,"Document software defects, using a bug tracking system, and report defects to software developers.",892bca6d-676e-4eb3-88f5-0389e4364edc,40,Average,1,5,1,5,73000.0,3.0,0.0,110260.0,199800.0,"['Processing Information', 'Communicating with Supervisors, Peers, or Subordinates']",5,5,4,1,4,Millennials
3482,Computer Systems Analysts,"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",bc365350-33bd-44d0-a03f-88a0712802b9,36,Expert,2,4,4,4,125500.0,3.0,0.0,111960.0,497800.0,['Thinking Creatively'],4,5,5,4,4,Millennials
3478,Computer Systems Analysts,"Review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",bc365350-33bd-44d0-a03f-88a0712802b9,36,Novice,3,2,2,1,125500.0,3.0,0.0,111960.0,497800.0,['Analyzing Data or Information'],1,1,3,2,2,Millennials
3484,Computer Systems Analysts,Specify inputs accessed by the system and plan the distribution and use of the results.,bc365350-33bd-44d0-a03f-88a0712802b9,36,Expert,1,5,4,4,125500.0,3.0,0.0,111960.0,497800.0,"['Making Decisions and Solving Problems', 'Thinking Creatively']",1,3,5,3,4,Millennials
1270,Computer Programmers,"Write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",664bc354-1b66-4518-a897-3a5f2d16a58f,26,Expert,3,4,3,5,,3.0,0.0,103640.0,109870.0,"['Thinking Creatively', 'Working with Computers']",3,3,3,4,3,Gen Z
1276,Computer Programmers,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",664bc354-1b66-4518-a897-3a5f2d16a58f,26,Novice,2,4,1,5,,3.0,0.0,103640.0,109870.0,['Thinking Creatively'],4,3,2,3,3,Gen Z
1269,Computer Programmers,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",664bc354-1b66-4518-a897-3a5f2d16a58f,26,Average,3,2,3,4,,3.0,0.0,103640.0,109870.0,['Documenting/Recording Information'],3,3,3,2,3,Gen Z
1279,Computer Programmers,"Assign, coordinate, and review work and activities of programming personnel.",664bc354-1b66-4518-a897-3a5f2d16a58f,26,Expert,1,3,1,4,,3.0,0.0,103640.0,109870.0,"['Guiding, Directing, and Motivating Subordinates']",3,2,2,4,1,Gen Z
16284,Clinical Data Managers,"Process clinical data, including receipt, entry, verification, or filing of information.",744ef967-02fc-4500-a30a-aa152851bd14,37,Novice,3,1,1,1,125500.0,3.0,0.0,85700.0,154540.0,"['Processing Information', 'Working with Computers']",2,1,2,2,4,Millennials
16280,Clinical Data Managers,"Generate data queries, based on validation checks or errors and omissions identified during data entry, to resolve identified problems.",744ef967-02fc-4500-a30a-aa152851bd14,37,Novice,4,1,1,1,125500.0,3.0,0.0,85700.0,154540.0,['Analyzing Data or Information'],1,1,4,5,5,Millennials
16279,Clinical Data Managers,Monitor work productivity or quality to ensure compliance with standard operating procedures.,744ef967-02fc-4500-a30a-aa152851bd14,37,Expert,4,4,1,1,125500.0,3.0,0.0,85700.0,154540.0,"['Monitoring Processes, Materials, or Surroundings']",1,1,1,1,1,Millennials
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",744ef967-02fc-4500-a30a-aa152851bd14,37,Expert,2,4,2,3,125500.0,3.0,0.0,85700.0,154540.0,['Documenting/Recording Information'],1,1,4,5,5,Millennials
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,744ef967-02fc-4500-a30a-aa152851bd14,37,Average,4,2,1,1,125500.0,3.0,0.0,85700.0,154540.0,['Analyzing Data or Information'],1,1,4,3,5,Millennials
16270,Clinical Data Managers,Develop technical specifications for data management programming and communicate needs to information technology staff.,744ef967-02fc-4500-a30a-aa152851bd14,37,Expert,2,5,3,3,125500.0,3.0,0.0,85700.0,154540.0,"['Developing Objectives and Strategies', 'Communicating with Supervisors, Peers, or Subordinates']",1,3,5,4,5,Millennials
16279,Clinical Data Managers,Monitor work productivity or quality to ensure compliance with standard operating procedures.,15a17f08-fdcc-4b7e-a4d0-823509d8339a,18,Average,2,2,2,2,45000.0,4.0,1.0,85700.0,154540.0,"['Monitoring Processes, Materials, or Surroundings']",3,4,3,2,3,Gen Z
14623,Computer and Information Research Scientists,Analyze problems to develop solutions involving computer hardware and software.,18bf3b1a-380d-4286-8893-5bb8f8c29efb,29,Average,5,3,1,3,45000.0,4.0,1.0,152310.0,38480.0,['Analyzing Data or Information'],4,5,5,4,5,Millennials
14624,Computer and Information Research Scientists,Assign or schedule tasks to meet work priorities and goals.,18bf3b1a-380d-4286-8893-5bb8f8c29efb,29,Expert,5,4,3,4,45000.0,4.0,1.0,152310.0,38480.0,"['Guiding, Directing, and Motivating Subordinates']",3,5,4,4,4,Millennials
14625,Computer and Information Research Scientists,Evaluate project plans and proposals to assess feasibility issues.,18bf3b1a-380d-4286-8893-5bb8f8c29efb,29,Average,5,3,1,4,45000.0,4.0,1.0,152310.0,38480.0,"['Judging the Qualities of Objects, Services, or People']",2,5,4,4,5,Millennials
14636,Computer and Information Research Scientists,"Approve, prepare, monitor, and adjust operational budgets.",18bf3b1a-380d-4286-8893-5bb8f8c29efb,29,Average,5,3,1,3,45000.0,4.0,1.0,152310.0,38480.0,"['Guiding, Directing, and Motivating Subordinates']",3,5,4,4,5,Millennials
18991,Computer Network Support Specialists,Configure security settings or access permissions for groups or individuals.,70db1c21-41b7-4b5a-9643-bbcdde14b005,36,Expert,2,5,4,5,73000.0,4.0,1.0,79610.0,146450.0,['Working with Computers'],1,1,4,5,2,Millennials
19003,Computer Network Support Specialists,Analyze and report computer network security breaches or attempted breaches.,70db1c21-41b7-4b5a-9643-bbcdde14b005,36,Expert,4,5,4,4,73000.0,4.0,1.0,79610.0,146450.0,['Analyzing Data or Information'],1,1,5,5,3,Millennials
18993,Computer Network Support Specialists,Document network support activities.,70db1c21-41b7-4b5a-9643-bbcdde14b005,36,Expert,4,5,3,5,73000.0,4.0,1.0,79610.0,146450.0,['Documenting/Recording Information'],2,2,2,2,2,Millennials
18992,Computer Network Support Specialists,Configure wide area network (WAN) or local area network (LAN) routers or related equipment.,70db1c21-41b7-4b5a-9643-bbcdde14b005,36,Expert,2,5,5,5,73000.0,4.0,1.0,79610.0,146450.0,['Working with Computers'],3,1,4,5,4,Millennials
